dt;temp;dew_point;pressure;humidity;wind_speed;wind_deg;clouds_all;PTotAvg [W]
2010-11-28 01:00:00;269,48;268,75;1011;94;1,64;263;91;-871171,4
2010-11-28 02:00:00;268,56;267,84;1011;94;1,5;246;81;-725976,2
2010-11-28 03:00:00;268,2;267,35;1011;93;1,85;240;65;-871171,4
2010-11-28 04:00:00;268,79;267,69;1012;91;1,49;233;59;-725976,2
2010-11-28 05:00:00;268,94;267,83;1012;91;1,47;219;40;-145195,2
2010-11-28 06:00:00;268,37;267,52;1012;93;1,31;182;18;-580780,9
2010-11-28 07:00:00;268,1;267,25;1013;93;1,53;146;6;-435585,7
2010-11-28 08:00:00;268,19;267,47;1013;94;2,03;132;2;-290390,5
2010-11-28 09:00:00;267,85;267,37;1013;96;2,14;124;7;-290390,5
2010-11-28 10:00:00;268,13;267,53;1013;95;1,4;118;10;-290390,5
2010-11-28 11:00:00;267,72;267,48;1014;98;1,74;104;28;290390,5
2010-11-28 12:00:00;269,41;268,93;1014;96;2,17;110;33;435585,7
2010-11-28 13:00:00;270,21;269,6;1013;95;2,22;111;55;1016367
2010-11-28 14:00:00;270,21;269,6;1013;95;2,26;105;74;2468319
2010-11-28 15:00:00;270,13;269,4;1013;94;2,46;98;89;9873276
2010-11-28 16:00:00;270,57;269,71;1013;93;2,89;95;89;22505260
2010-11-28 17:00:00;270,86;270;1013;93;3,36;96;97;34266080
2010-11-28 18:00:00;271,01;270,27;1013;94;3,8;92;100;46026890
2010-11-28 19:00:00;271,27;270,53;1013;94;4,23;89;100;59094460
2010-11-28 20:00:00;271,16;270,55;1013;95;4,48;85;100;57352120
2010-11-28 21:00:00;271,08;270,59;1013;96;4,74;79;100;58368480
2010-11-28 22:00:00;270,81;270,45;1013;97;4,89;76;100;65483050
2010-11-28 23:00:00;271,27;270,78;1012;96;4,79;80;100;71290860
2010-11-29 00:00:00;271,22;270,86;1011;97;5,06;75;100;83922850
2010-11-29 01:00:00;271,19;270,83;1011;97;5,44;71;100;86826750
2010-11-29 02:00:00;271,16;270,67;1010;96;5,91;65;100;92198980
2010-11-29 03:00:00;271,19;270,58;1009;95;6,19;63;100;94231700
2010-11-29 04:00:00;271,11;270,5;1009;95;6,18;63;100;99458740
2010-11-29 05:00:00;270,95;270,46;1008;96;6,56;57;100;92489370
2010-11-29 06:00:00;270,82;270,46;1007;97;6,81;54;100;94376900
2010-11-29 07:00:00;270,67;270,18;1007;96;6,89;52;100;95102880
2010-11-29 08:00:00;270,36;269,88;1007;96;7,26;50;100;100620300
2010-11-29 09:00:00;270,04;269,43;1007;95;7,35;46;100;100620300
2010-11-29 10:00:00;269,8;269,32;1007;96;6,88;37;100;103379000
2010-11-29 11:00:00;269,33;268,73;1006;95;6,17;29;100;96700020
2010-11-29 12:00:00;269,13;268,53;1006;95;6,04;25;100;92198980
2010-11-29 13:00:00;268,91;268,31;1006;95;5,98;25;100;92779750
2010-11-29 14:00:00;268,7;267,98;1006;94;6,14;28;100;96264440
2010-11-29 15:00:00;268,37;267,77;1006;95;6,17;28;100;100765500
2010-11-29 16:00:00;268,03;267,18;1007;93;6,51;32;100;107154100
2010-11-29 17:00:00;267,76;266,92;1007;93;6,11;31;100;100039500
2010-11-29 18:00:00;267,67;266,7;1008;92;5,55;27;100;90311430
2010-11-29 19:00:00;267,46;266,37;1008;91;5,41;24;100;94667300
2010-11-29 20:00:00;267,36;266,39;1009;92;5,19;22;100;95248070
2010-11-29 21:00:00;267,23;266,26;1010;92;4,92;21;100;93360540
2010-11-29 22:00:00;267,01;266,05;1011;92;5,33;26;100;87988310
2010-11-29 23:00:00;266,72;265,51;1011;90;4,7;22;100;89585460
2010-11-30 00:00:00;266,4;265,19;1012;90;5,19;22;100;75501520
2010-11-30 01:00:00;266,1;264,64;1013;88;5,29;26;100;68241760
2010-11-30 02:00:00;265,8;264,34;1013;88;4,74;26;100;39638300
2010-11-30 03:00:00;265,62;264,03;1014;87;4,22;23;100;18439790
2010-11-30 04:00:00;265,32;263,99;1015;89;3,88;19;100;15100300
2010-11-30 05:00:00;265,15;263,82;1016;89;3,6;20;100;25118780
2010-11-30 06:00:00;264,79;263,59;1016;90;3,26;21;100;19891750
2010-11-30 07:00:00;264,36;263,17;1017;90;2,83;21;100;14229130
2010-11-30 08:00:00;264,01;262,95;1018;91;2,24;26;100;20472530
2010-11-30 09:00:00;263,64;262,58;1018;91;2,01;31;100;19456160
2010-11-30 10:00:00;263,73;262,42;1019;89;1,73;26;100;3194295
2010-11-30 11:00:00;265,64;263,52;1019;83;1,96;23;100;-290390,5
2010-11-30 12:00:00;266,4;263,42;1019;77;2,16;23;100;-435585,7
2010-11-30 13:00:00;266,53;263,54;1020;77;2,47;33;100;-435585,7
2010-11-30 14:00:00;266,4;263,56;1019;78;2,37;37;100;-580780,9
2010-11-30 15:00:00;265,6;263,2;1020;81;2,04;43;100;-580780,9
2010-11-30 16:00:00;264,68;262,57;1020;83;1,7;48;100;-290390,5
2010-11-30 17:00:00;263,29;261,47;1021;85;1,9;51;100;1597148
2010-11-30 18:00:00;262,31;260,63;1021;86;1,99;57;100;2613514
2010-11-30 19:00:00;261,37;259,83;1021;87;2,07;64;82;9292495
2010-11-30 20:00:00;260,88;259,47;1022;88;2,36;70;72;18584990
2010-11-30 21:00:00;260,96;259,55;1022;88;2,69;74;90;29329440
2010-11-30 22:00:00;260,96;259,68;1022;89;3,18;77;98;31942950
2010-11-30 23:00:00;262,38;260,83;1022;87;3,99;75;100;32233340
2010-12-01 00:00:00;262,57;260,89;1022;86;4,39;77;97;42687400
2010-12-01 01:00:00;262,27;260,59;1023;86;4,43;83;97;28022680
2010-12-01 02:00:00;262,07;260,4;1023;86;4,48;81;95;23521630
2010-12-01 03:00:00;262,03;260,36;1022;86;4,81;81;97;33104510
2010-12-01 04:00:00;261,86;260,19;1022;86;4,71;86;97;30926580
2010-12-01 05:00:00;261,77;260,1;1022;86;4,75;89;99;42251810
2010-12-01 06:00:00;261,39;259,72;1022;86;4,92;84;99;55609780
2010-12-01 07:00:00;261,03;259,37;1022;86;5,16;83;100;54448210
2010-12-01 08:00:00;260,73;259,07;1022;86;5,5;81;100;54448210
2010-12-01 09:00:00;260,75;259,09;1022;86;5,86;80;98;54157820
2010-12-01 10:00:00;260,99;259,2;1022;85;5,5;78;90;50673140
2010-12-01 11:00:00;261,18;259,26;1021;84;6,03;81;84;77969840
2010-12-01 12:00:00;261,58;259,39;1020;82;6,06;80;96;95538460
2010-12-01 13:00:00;261,85;259,39;1019;80;6,11;75;100;89440260
2010-12-01 14:00:00;261,91;259,31;1020;79;5,85;81;99;85084410
2010-12-01 15:00:00;261,73;259,13;1018;79;6,88;78;91;94086510
2010-12-01 16:00:00;261,58;259,12;1018;80;7,09;75;100;106137700
2010-12-01 17:00:00;261,39;258,93;1017;80;7,38;77;100;107444500
2010-12-01 18:00:00;261,12;258,94;1017;82;7,76;75;100;111074400
2010-12-01 19:00:00;261,18;259;1016;82;8,04;76;100;110638800
2010-12-01 20:00:00;261,26;259,21;1016;83;8,35;75;100;109041600
2010-12-01 21:00:00;261,32;259,27;1015;83;8,51;72;100;109332000
2010-12-01 22:00:00;261,53;259,47;1015;83;8,64;72;100;107589700
2010-12-01 23:00:00;261,91;259,85;1013;83;7,86;75;100;108315600
2010-12-02 00:00:00;262,37;260,43;1012;84;8,15;74;100;108025300
2010-12-02 01:00:00;262,77;260,83;1010;84;8,98;72;100;102798200
2010-12-02 02:00:00;263,11;261,29;1009;85;9,61;76;100;98587570
2010-12-02 03:00:00;263,25;261,69;1009;87;9,48;79;100;96119250
2010-12-02 04:00:00;263,45;262,14;1008;89;9,1;80;100;92489370
2010-12-02 05:00:00;263,51;262,33;1008;90;8,58;82;100;86391170
2010-12-02 06:00:00;263,53;262,35;1007;90;8,17;82;100;78115040
2010-12-02 07:00:00;263,37;262,31;1007;91;7,57;82;100;57497310
2010-12-02 08:00:00;263,21;262,15;1007;91;6,81;83;100;56916530
2010-12-02 09:00:00;263,14;262,08;1007;91;5,91;83;100;63159930
2010-12-02 10:00:00;263,27;262,33;1007;92;4,23;80;100;56045360
2010-12-02 11:00:00;264,11;262,92;1007;90;3,96;69;100;39783500
2010-12-02 12:00:00;264,46;263,39;1007;91;3,38;76;100;31362170
2010-12-02 13:00:00;264,77;263,57;1007;90;2,44;100;100;14083940
2010-12-02 14:00:00;265,12;263,67;1007;88;1,35;145;100;4501053
2010-12-02 15:00:00;264,77;263,45;1007;89;1,8;203;99;145195,2
2010-12-02 16:00:00;264,65;263,33;1008;89;2,73;212;98;1451952
2010-12-02 17:00:00;263,56;262,38;1008;90;3,35;217;74;11760810
2010-12-02 18:00:00;262,66;261,48;1009;90;3,96;216;58;29619830
2010-12-02 19:00:00;262,42;261,25;1010;90;4,46;216;46;52705870
2010-12-02 20:00:00;262,55;261,25;1011;89;4,58;216;34;64611880
2010-12-02 21:00:00;262,44;261,02;1011;88;4,44;217;30;65483050
2010-12-02 22:00:00;262,1;260,68;1012;88;4,05;215;6;52996260
2010-12-02 23:00:00;259,26;258,11;1012;90;4,06;209;29;49656770
2010-12-03 00:00:00;258,78;257,64;1012;90;3,7;203;5;46898060
2010-12-03 01:00:00;258,53;257,15;1012;88;3,52;191;14;36734400
2010-12-03 02:00:00;258,38;257;1012;88;3,8;183;7;39057520
2010-12-03 03:00:00;258,33;256,83;1012;87;4,26;178;3;52125090
2010-12-03 04:00:00;258,32;256,82;1012;87;4,03;180;0;58513680
2010-12-03 05:00:00;258,8;257,29;1012;87;4,15;184;0;52415480
2010-12-03 06:00:00;259,25;257,61;1012;86;3,83;187;0;56190560
2010-12-03 07:00:00;259,28;257,89;1012;88;3,68;192;0;38331540
2010-12-03 08:00:00;259,3;258,03;1012;89;3,61;189;3;51399110
2010-12-03 09:00:00;260,14;258,86;1012;89;4,03;187;2;72888010
2010-12-03 10:00:00;261,49;260,08;1013;88;3,63;192;0;48640400
2010-12-03 11:00:00;262,83;261,02;1012;85;3,2;194;0;25118780
2010-12-03 12:00:00;263,44;261,49;1012;84;2,9;197;0;18149400
2010-12-03 13:00:00;263,69;261,73;1011;84;2,31;220;2;14374330
2010-12-03 14:00:00;263,46;261,51;1011;84;1,94;236;4;6533786
2010-12-03 15:00:00;262,48;260,93;1011;87;2,35;241;53;3049100
2010-12-03 16:00:00;262,35;260,93;1011;88;2,4;214;98;-290390,5
2010-12-03 17:00:00;262,12;260,95;1011;90;1,8;198;100;145195,2
2010-12-03 18:00:00;262,61;261,43;1012;90;2,22;204;100;7404957
2010-12-03 19:00:00;262,62;261,44;1012;90;2,42;218;98;13503160
2010-12-03 20:00:00;262,91;261,85;1013;91;2,66;236;86;19165770
2010-12-03 21:00:00;263,13;262,07;1013;91;2,81;245;98;15100300
2010-12-03 22:00:00;263,52;262,58;1013;92;2,87;250;99;16261870
2010-12-03 23:00:00;265,05;264,34;1013;94;3,13;253;92;21343700
2010-12-04 00:00:00;265,34;264,63;1014;94;3,56;247;92;25844750
2010-12-04 01:00:00;265,64;264,93;1014;94;3,78;240;96;19746550
2010-12-04 02:00:00;265,62;264,91;1014;94;4,06;236;99;29184240
2010-12-04 03:00:00;265,85;265,14;1015;94;4,25;231;96;27296700
2010-12-04 04:00:00;265,87;265,16;1015;94;4,4;228;96;28893850
2010-12-04 05:00:00;266,02;265,19;1016;93;4,61;226;93;30345800
2010-12-04 06:00:00;265,79;265,08;1016;94;4,6;225;96;38767130
2010-12-04 07:00:00;265,47;264,76;1017;94;4,65;229;92;31942950
2010-12-04 08:00:00;265,62;264,91;1018;94;4,59;232;96;38912320
2010-12-04 09:00:00;265,79;264,96;1018;93;4,41;232;75;34992050
2010-12-04 10:00:00;266,56;265,6;1019;92;4,26;228;39;38041150
2010-12-04 11:00:00;266,71;265,37;1019;89;3,85;222;12;34701660
2010-12-04 12:00:00;267,08;265,34;1020;86;4,27;220;6;31507370
2010-12-04 13:00:00;267,55;265,54;1020;84;4,51;223;6;33975680
2010-12-04 14:00:00;267,6;265,31;1020;82;4,32;227;15;34846860
2010-12-04 15:00:00;266,98;264,97;1020;84;4,07;227;30;57061730
2010-12-04 16:00:00;266,79;265,19;1020;87;4,03;223;46;53577040
2010-12-04 17:00:00;266,02;264,81;1021;90;3,91;220;54;46462480
2010-12-04 18:00:00;265,37;264,29;1021;91;3,86;217;31;54303020
2010-12-04 19:00:00;265,19;264,12;1021;91;3,78;212;18;67080200
2010-12-04 20:00:00;264,6;263,53;1021;91;3,85;208;8;76517890
2010-12-04 21:00:00;263,98;262,92;1021;91;3,9;207;4;64031100
2010-12-04 22:00:00;263,23;262,17;1021;91;3,88;206;5;46898060
2010-12-04 23:00:00;262,54;261,61;1021;92;3,88;193;3;57497310
2010-12-05 00:00:00;262,06;261,01;1020;91;4,14;186;5;55464580
2010-12-05 01:00:00;261,83;260,78;1020;91;4,35;182;23;71000470
2010-12-05 02:00:00;261,57;260,4;1019;90;4,48;179;90;80583350
2010-12-05 03:00:00;261,49;260,32;1018;90;4,6;182;98;70129300
2010-12-05 04:00:00;261,68;260,39;1017;89;4,66;179;100;69112930
2010-12-05 05:00:00;261,83;260,54;1016;89;4,58;177;99;64611880
2010-12-05 06:00:00;261,84;260,67;1015;90;4,65;176;97;53431850
2010-12-05 07:00:00;262,33;261,4;1014;92;5,03;168;100;54593410
2010-12-05 08:00:00;263,14;262,08;1013;91;5,24;167;99;55464580
2010-12-05 09:00:00;264,51;263,32;1012;90;5,34;169;100;53577040
2010-12-05 10:00:00;266,08;264,62;1011;88;5,74;169;100;53867430
2010-12-05 11:00:00;267,51;265,63;1010;85;5,57;173;100;72742820
2010-12-05 12:00:00;268,82;266,22;1008;80;5,75;175;100;67080200
2010-12-05 13:00:00;269,87;266,96;1007;78;5,81;180;100;59965630
2010-12-05 14:00:00;270,25;267,03;1005;76;5,57;183;100;57206920
2010-12-05 15:00:00;270,5;267,42;1005;77;5,62;186;100;55754970
2010-12-05 16:00:00;270,27;267,5;1004;79;5,7;188;100;81890110
2010-12-05 17:00:00;270,31;267,68;1003;80;5,83;192;100;86536360
2010-12-05 18:00:00;270,69;267,91;1003;79;6;202;100;93215340
2010-12-05 19:00:00;271,31;268,06;1002;76;6,18;210;100;101346300
2010-12-05 20:00:00;271,88;268,62;1002;76;6,34;215;100;89585460
2010-12-05 21:00:00;272,5;269,22;1001;76;6,4;217;100;90601820
2010-12-05 22:00:00;272,63;269,96;1001;80;6,31;220;100;93070140
2010-12-05 23:00:00;272,54;271;1001;88;5,71;222;100;93360540
2010-12-06 00:00:00;272,44;271,44;1001;92;5,44;223;100;90456630
2010-12-06 01:00:00;272,55;271,8;1001;94;5,3;224;100;76808280
2010-12-06 02:00:00;272,6;271,85;1001;94;5,16;229;100;70274500
2010-12-06 03:00:00;272,87;272,12;1001;94;4,79;236;100;51544310
2010-12-06 04:00:00;273,06;272,31;1001;94;4,49;239;100;51979890
2010-12-06 05:00:00;273,09;272,34;1002;94;4,42;237;97;50527940
2010-12-06 06:00:00;273,12;272,37;1002;94;4,3;233;98;46317280
2010-12-06 07:00:00;273,15;272,4;1002;94;4,26;229;89;45736500
2010-12-06 08:00:00;273,13;272,38;1002;94;4,24;226;88;44139350
2010-12-06 09:00:00;273,19;272,31;1003;93;4,4;224;92;49221180
2010-12-06 10:00:00;273,49;272,44;1003;92;4,31;226;93;43413380
2010-12-06 11:00:00;273,96;272,72;1003;91;3,38;224;86;30200610
2010-12-06 12:00:00;274,02;272,64;1003;90;3,13;223;83;16842650
2010-12-06 13:00:00;274,33;272,5;1004;87;3,07;216;84;6678981
2010-12-06 14:00:00;274,14;272,47;1003;88;2,96;213;86;4936638
2010-12-06 15:00:00;273,42;271,98;1004;89;2,52;218;87;3049100
2010-12-06 16:00:00;272,82;271,68;1004;91;1,9;211;85;0
2010-12-06 17:00:00;272,61;271,61;1004;92;1,95;201;78;-290390,5
2010-12-06 18:00:00;272,37;271,5;1005;93;1,79;196;74;-871171,4
2010-12-06 19:00:00;272,37;271,75;1005;95;1,56;194;70;-580780,9
2010-12-06 20:00:00;271,58;270,97;1005;95;1,75;189;77;-435585,7
2010-12-06 21:00:00;271,47;270,98;1005;96;1,54;182;84;-435585,7
2010-12-06 22:00:00;271,67;271,18;1006;96;1,51;183;70;-435585,7
2010-12-06 23:00:00;270,73;270,12;1006;95;1,36;155;62;-290390,5
2010-12-07 00:00:00;270,1;269,49;1006;95;1,28;140;64;-290390,5
2010-12-07 01:00:00;269,8;269,32;1006;96;1,27;118;54;-290390,5
2010-12-07 02:00:00;268,55;268,19;1006;97;1,17;106;59;-290390,5
2010-12-07 03:00:00;269,29;268,81;1006;96;1,26;95;69;-290390,5
2010-12-07 04:00:00;267,83;267,35;1006;96;1,53;104;83;-435585,7
2010-12-07 05:00:00;268,74;268,26;1007;96;1,74;99;79;2903905
2010-12-07 06:00:00;268,82;268,22;1007;95;1,97;83;68;2758710
2010-12-07 07:00:00;269,11;268,38;1006;94;2,54;74;92;1597148
2010-12-07 08:00:00;269,15;268,3;1007;93;2,76;73;99;2758710
2010-12-07 09:00:00;269,75;268,64;1007;91;2,84;76;97;2468319
2010-12-07 10:00:00;269,99;268,75;1008;90;3,11;69;78;6678981
2010-12-07 11:00:00;269,64;268,66;1007;92;2,52;56;83;3194295
2010-12-07 12:00:00;270,4;269,28;1008;91;2,71;48;68;1016367
2010-12-07 13:00:00;270,61;269,23;1007;89;2,85;47;58;4210662
2010-12-07 14:00:00;270,5;269,12;1008;89;2,72;42;74;2758710
2010-12-07 15:00:00;270,36;269,11;1008;90;2,78;41;96;3049100
2010-12-07 16:00:00;269,81;268,57;1008;90;3,01;44;97;6533786
2010-12-07 17:00:00;269,62;268,38;1008;90;3,08;49;83;10889640
2010-12-07 18:00:00;269,2;268,09;1009;91;2,56;49;63;12341600
2010-12-07 19:00:00;269,25;268,14;1009;91;2,66;55;79;6824176
2010-12-07 20:00:00;268,84;267,74;1009;91;2,35;53;76;5807810
2010-12-07 21:00:00;269,19;268,08;1010;91;2,66;57;100;2758710
2010-12-07 22:00:00;269,6;268,62;1010;92;3,05;59;99;435585,7
2010-12-07 23:00:00;269,5;268,65;1010;93;2,94;61;100;3194295
2010-12-08 00:00:00;269,8;268,94;1009;93;3,11;55;100;12196400
2010-12-08 01:00:00;269,96;269,23;1009;94;3,49;47;100;18584990
2010-12-08 02:00:00;269,94;269,21;1009;94;3,71;46;100;20908110
2010-12-08 03:00:00;269,85;269,12;1010;94;3,56;48;100;17423430
2010-12-08 04:00:00;269,77;269,16;1010;95;3,39;51;100;17423430
2010-12-08 05:00:00;269,83;269,22;1010;95;3,36;54;100;15971480
2010-12-08 06:00:00;269,8;269,19;1010;95;3,42;59;100;23957210
2010-12-08 07:00:00;269,88;269,27;1009;95;3,67;61;100;29039050
2010-12-08 08:00:00;269,91;269,43;1010;96;3,61;64;100;21053310
2010-12-08 09:00:00;270,18;269,57;1010;95;3,47;73;100;19746550
2010-12-08 10:00:00;270,63;270,14;1010;96;3,55;74;100;22650460
2010-12-08 11:00:00;270,54;269,93;1008;95;3,07;70;100;19456160
2010-12-08 12:00:00;270,82;270,33;1008;96;3,55;77;100;22360070
2010-12-08 13:00:00;271,04;270,43;1007;95;3,55;79;100;19456160
2010-12-08 14:00:00;271,14;270,53;1006;95;3,93;77;100;16697450
2010-12-08 15:00:00;271,15;270,66;1005;96;3,84;78;100;21198500
2010-12-08 16:00:00;271,12;270,76;1005;97;3,35;86;100;13503160
2010-12-08 17:00:00;271,24;270,88;1004;97;3,18;81;100;11325230
2010-12-08 18:00:00;271,32;271,08;1003;98;2,84;66;100;10599250
2010-12-08 19:00:00;271,45;271,33;1002;99;2,64;54;100;13357960
2010-12-08 20:00:00;271,72;271,48;1001;98;2,66;55;100;8711714
2010-12-08 21:00:00;271,91;271,79;1000;99;2,38;44;100;12486790
2010-12-08 22:00:00;272,11;271,99;999;99;1,79;9;100;0
2010-12-08 23:00:00;271,32;271,2;999;99;2,52;343;100;1597148
2010-12-09 00:00:00;271,08;270,96;998;99;3,69;334;100;6243395
2010-12-09 01:00:00;270,9;270,66;998;98;4,21;327;100;16116670
2010-12-09 02:00:00;270,6;270,36;999;98;4,71;317;100;23086040
2010-12-09 03:00:00;270,54;270,18;999;97;5,33;313;100;29329440
2010-12-09 04:00:00;270,55;270,06;1000;96;6,24;317;90;43413380
2010-12-09 05:00:00;270,93;270,32;1001;95;6,05;309;96;58368480
2010-12-09 06:00:00;271,43;270,82;1003;95;5,77;299;97;68967740
2010-12-09 07:00:00;271,98;271,36;1004;95;5,93;293;99;68386950
2010-12-09 08:00:00;272,33;271,71;1006;95;6,26;291;79;46607670
2010-12-09 09:00:00;272,4;271,65;1007;94;6,4;287;69;61272390
2010-12-09 10:00:00;272,05;271,18;1007;93;6,66;280;94;91473000
2010-12-09 11:00:00;272,25;271,25;1008;92;6,12;273;76;87697920
2010-12-09 12:00:00;272,28;271,28;1008;92;5,13;265;92;68386950
2010-12-09 13:00:00;272,32;271,19;1007;91;6,07;267;99;63305120
2010-12-09 14:00:00;272,49;271,36;1007;91;5,94;266;99;66935000
2010-12-09 15:00:00;272,42;271,42;1007;92;5,18;261;100;50092360
2010-12-09 16:00:00;272,3;271,56;1007;94;4,63;254;100;36589200
2010-12-09 17:00:00;272,26;271,64;1007;95;4,53;253;98;28167880
2010-12-09 18:00:00;272,2;271,58;1007;95;4,63;260;98;36153610
2010-12-09 19:00:00;272,29;271,8;1007;96;4,97;269;98;59820440
2010-12-09 20:00:00;272,16;271,54;1007;95;5,31;275;99;77679450
2010-12-09 21:00:00;271,98;271,49;1008;96;5,37;286;90;101491500
2010-12-09 22:00:00;272,13;271,64;1009;96;5,2;298;98;57787700
2010-12-09 23:00:00;272,17;271,55;1010;95;5,61;303;100;42832600
2010-12-10 00:00:00;272,06;271,19;1010;93;6,98;304;99;77824650
2010-12-10 01:00:00;271,71;270,58;1011;91;6,99;305;92;101781900
2010-12-10 02:00:00;271,33;270,2;1012;91;6,41;302;44;80002580
2010-12-10 03:00:00;270,89;269,64;1012;90;6,04;298;33;68677340
2010-12-10 04:00:00;270,54;269,42;1013;91;5,72;299;66;80292970
2010-12-10 05:00:00;270,09;268,98;1014;91;5,45;305;79;72452420
2010-12-10 06:00:00;270,14;269,02;1015;91;5,51;309;80;62724340
2010-12-10 07:00:00;270,25;269,13;1016;91;5,47;309;80;66499420
2010-12-10 08:00:00;270,37;269,12;1017;90;5,33;305;71;72888010
2010-12-10 09:00:00;270,41;268,9;1017;88;5,43;301;92;79712180
2010-12-10 10:00:00;270,73;268,94;1018;86;5,51;301;91;53286650
2010-12-10 11:00:00;270,88;269,09;1018;86;5,64;302;96;52270280
2010-12-10 12:00:00;271,32;269,39;1019;85;5,14;297;72;67951370
2010-12-10 13:00:00;271,48;269,41;1019;84;5,79;299;73;74049570
2010-12-10 14:00:00;271,5;269,14;1020;82;5,56;295;72;82616090
2010-12-10 15:00:00;271,16;269,09;1020;84;6,02;292;54;80873740
2010-12-10 16:00:00;270,92;269,13;1021;86;6,42;293;40;93070140
2010-12-10 17:00:00;270,48;268,83;1021;87;6,06;290;38;76808280
2010-12-10 18:00:00;269,8;268,29;1021;88;5,68;286;18;56480950
2010-12-10 19:00:00;268,92;267,69;1021;90;5,08;280;20;58513680
2010-12-10 20:00:00;268,42;267,32;1021;91;4,64;272;3;60836800
2010-12-10 21:00:00;267,73;266,76;1020;92;4,21;262;13;42251810
2010-12-10 22:00:00;267,04;266,2;1020;93;3,99;251;41;33249710
2010-12-10 23:00:00;266,54;265,83;1019;94;3,91;238;89;39783500
2010-12-11 00:00:00;267,3;266,71;1018;95;3,99;230;99;39783500
2010-12-11 01:00:00;268,05;267,57;1016;96;4,14;218;100;30200610
2010-12-11 02:00:00;269,11;268,63;1015;96;4,45;211;100;40945060
2010-12-11 03:00:00;270,15;269,79;1013;97;5,1;209;100;37315180
2010-12-11 04:00:00;271;270,51;1011;96;5,67;209;100;57497310
2010-12-11 05:00:00;271,6;271,11;1009;96;5,95;211;100;71436060
2010-12-11 06:00:00;271,91;271,42;1007;96;5,9;212;100;80873740
2010-12-11 07:00:00;272,3;271,93;1005;97;6,04;211;100;84213230
2010-12-11 08:00:00;272,8;272,56;1004;98;6,08;214;100;81890110
2010-12-11 09:00:00;273,07;272,95;1002;99;6,05;215;100;84358430
2010-12-11 10:00:00;273,22;273,22;1001;100;5,96;221;100;89585460
2010-12-11 11:00:00;273,54;273,54;1000;100;5,48;231;100;74339960
2010-12-11 12:00:00;274,86;274,86;1000;100;5,79;250;100;74630350
2010-12-11 13:00:00;276,13;275,85;999;98;6,96;260;100;98006780
2010-12-11 14:00:00;276,38;275,95;998;97;7,58;260;100;106573300
2010-12-11 15:00:00;276,54;276,11;998;97;7,5;260;100;107299300
2010-12-11 16:00:00;276,48;275,9;997;96;7,42;263;100;99458740
2010-12-11 17:00:00;276,43;275,85;997;96;7,26;268;100;95393270
2010-12-11 18:00:00;276,38;275,51;997;94;7,28;272;100;96700020
2010-12-11 19:00:00;276,36;275,34;998;93;7,43;276;100;99458740
2010-12-11 20:00:00;276,24;275,22;998;93;7,55;278;100;98006780
2010-12-11 21:00:00;276,12;275,1;998;93;7,41;277;100;90021050
2010-12-11 22:00:00;275,99;274,97;998;93;7,11;276;100;93505730
2010-12-11 23:00:00;275,88;274,71;998;92;6,76;271;100;91763390
2010-12-12 00:00:00;275,66;274,64;997;93;6,82;269;98;91473000
2010-12-12 01:00:00;275,25;274,53;997;95;6,65;271;95;79276600
2010-12-12 02:00:00;274,63;274,21;997;97;6,33;275;98;88133500
2010-12-12 03:00:00;274,47;274,19;997;98;5,93;278;98;87988310
2010-12-12 04:00:00;274,24;273,96;997;98;5,57;282;98;70710080
2010-12-12 05:00:00;274,14;273,86;997;98;5,54;288;100;69548520
2010-12-12 06:00:00;274,05;273,63;997;97;5,62;298;99;70564880
2010-12-12 07:00:00;273,99;273,71;998;98;5,78;313;100;75065940
2010-12-12 08:00:00;274,12;273,56;998;96;6,11;330;100;73178400
2010-12-12 09:00:00;274,23;273,37;999;94;6,68;340;100;98442370
2010-12-12 10:00:00;274,23;273,23;1001;93;7,07;345;100;98732760
2010-12-12 11:00:00;274,19;273,05;1002;92;6,84;347;99;101346300
2010-12-12 12:00:00;274,26;273,11;1002;92;7,02;346;97;98151980
2010-12-12 13:00:00;274,17;273,17;1003;93;7,2;343;95;106137700
2010-12-12 14:00:00;274,1;273,24;1004;94;7,29;341;99;109767600
2010-12-12 15:00:00;273,9;272,93;1005;93;7,33;340;100;110929200
2010-12-12 16:00:00;273,66;272,59;1005;92;7,27;342;99;102507800
2010-12-12 17:00:00;273,35;272,19;1006;91;7,07;345;99;101927100
2010-12-12 18:00:00;273,15;271,74;1007;89;6,86;346;95;87407530
2010-12-12 19:00:00;272,91;271,5;1008;89;6,65;346;93;73033200
2010-12-12 20:00:00;272,76;271,22;1009;88;6,53;345;95;68386950
2010-12-12 21:00:00;272,47;270,93;1009;88;6,83;346;71;77389060
2010-12-12 22:00:00;272,19;270,52;1010;87;6,56;344;81;96990420
2010-12-12 23:00:00;272,04;270,37;1011;87;6,11;347;58;93650930
2010-12-13 00:00:00;271,75;269,95;1011;86;5,88;344;86;94957680
2010-12-13 01:00:00;271,33;269,4;1012;85;5,78;339;97;101491500
2010-12-13 02:00:00;270,81;268,88;1012;85;5,98;335;94;95538460
2010-12-13 03:00:00;270,25;268,47;1012;86;6,01;329;75;93070140
2010-12-13 04:00:00;269,84;268,33;1013;88;6,01;325;45;89295070
2010-12-13 05:00:00;269,53;268,29;1013;90;6,06;320;24;90456630
2010-12-13 06:00:00;269,33;268,22;1013;91;6,18;321;57;76082300
